LAT;LON;YEAR;DOY;PRECTOT;WS2M;RH2M;T2MDEW;PS;ALLSKY;T2M
50.09881;18.47511;2005;194;2.46;1.62;58.97;13.42;98.93;14.98;21.82
50.09881;18.47511;2005;195;3.46;1.5;62.16;13.79;98.82;18.72;21.34
50.09881;18.47511;2005;196;0.5;1.75;62.78;14.41;98.7;22.36;21.87
50.09881;18.47511;2005;197;1.69;1.89;64.83;14.63;98.23;16.27;21.55
50.09881;18.47511;2005;198;1.25;2.07;63.06;12.12;98.31;17.93;19.42
50.09881;18.47511;2005;199;0;1.75;59.48;12.69;98.12;27.25;21.1
50.09881;18.47511;2005;200;13.06;2.67;81.46;16.19;97.99;6.98;19.45
50.09881;18.47511;2005;201;0.29;3.25;67.19;11.64;98.63;14.26;17.82
50.09881;18.47511;2005;202;1.72;4.18;65.11;9.27;98.13;15.55;15.85
50.09881;18.47511;2005;203;3.6;4.31;74.66;11.58;97.71;10.04;16.07
50.09881;18.47511;2005;204;1.18;2.29;72.99;11.48;97.88;9;16.3
50.09881;18.47511;2005;205;0.04;1.93;61.36;9.39;98.07;17.17;16.87
50.09881;18.47511;2005;206;1.8;3.13;72.22;14.18;97.94;10.22;19.53
50.09881;18.47511;2005;207;1.18;3.2;70.34;14.99;98.07;16.81;20.57
50.09881;18.47511;2005;208;0;1.58;60.1;14.65;98.47;20.34;22.82
50.09881;18.47511;2005;209;0.01;2.49;61.92;17.98;98.5;24.44;25.87
50.09881;18.47511;2005;210;0.15;2.56;57.36;18.14;98.46;24.59;27.3
50.09881;18.47511;2005;211;0.65;2.29;53.82;16.49;98.15;22.32;26.65
50.09881;18.47511;2005;212;10.34;2.59;78.69;17.16;98.28;7.85;21.01
50.09881;18.47511;2005;213;0.43;1.8;60.62;13.41;98.56;21.6;21.42
50.09881;18.47511;2005;214;0;1.8;56.4;12.14;98.78;21.49;21.15
50.09881;18.47511;2005;215;13.52;1.48;78.57;16.69;98.45;11.95;20.65
50.09881;18.47511;2005;216;6.37;4.37;84.36;13;98.57;5.08;15.69
50.09881;18.47511;2005;217;1.05;2.06;71.99;9.94;98.95;11.3;14.94
50.09881;18.47511;2005;218;3.59;2.52;72.6;9.86;98.24;7.52;14.78
50.09881;18.47511;2005;219;2.08;1.67;69.92;8.34;98;14.76;13.71
50.09881;18.47511;2005;220;1.13;3.03;71.34;7.41;98.08;10.22;12.43
50.09881;18.47511;2005;221;1.11;3.65;65.68;7.74;98.11;15.48;14.05
50.09881;18.47511;2005;222;0.67;3.63;60.08;7.95;98.03;18;15.68
50.09881;18.47511;2005;223;1.66;2.62;65.06;9.29;98.14;12.1;15.82
50.09881;18.47511;2005;224;0.02;1.72;63.27;10.17;98.33;13.1;17.21
50.09881;18.47511;2005;225;1.17;2.67;69.54;10.75;98.47;10.66;16.31
50.09881;18.47511;2005;226;0.01;1.11;59.89;8.18;98.56;16.6;16
50.09881;18.47511;2005;227;3.34;2.3;72.32;11.56;98.31;8.06;16.63
50.09881;18.47511;2005;228;21.32;3.66;90.19;14.24;98.45;4.1;15.88
50.09881;18.47511;2005;229;2.38;2.8;77.27;13.97;98.83;11.52;18.02
50.09881;18.47511;2005;230;0.01;2.38;66.13;12.47;98.84;16.49;18.95
50.09881;18.47511;2005;231;0.34;2.6;73.61;14.61;98.65;16.88;19.45
50.09881;18.47511;2005;232;0.05;2.51;67.69;13.84;98.65;22.28;20.08
50.09881;18.47511;2005;233;0.98;1.43;72.05;14.96;98.42;19.3;20.21
50.09881;18.47511;2005;234;7.76;1.54;76.76;15.74;98.04;12.85;19.95
50.09881;18.47511;2005;235;7.61;0.98;86.01;15.43;97.85;6.16;17.79
50.09881;18.47511;2005;236;23.24;2.85;93.23;15.87;97.92;6.84;16.96
50.09881;18.47511;2005;237;1.14;1.57;78.51;14.74;98.04;14.22;18.53
50.09881;18.47511;2005;238;0.34;2.82;69.44;11.93;98.49;16.6;17.72
50.09881;18.47511;2005;239;0.02;1;62.6;9.39;98.97;19.04;16.56
50.09881;18.47511;2005;240;0.65;1.13;68.12;12.02;99.05;9.54;18.11
50.09881;18.47511;2005;241;0;0.91;60.32;11.35;99.51;20.38;19.25
50.09881;18.47511;2005;242;0;0.97;57.94;12.43;99.53;20.12;21.05
50.09881;18.47511;2005;243;0;1.62;62.72;12.88;99.18;18.68;20.27
50.09881;18.47511;2005;244;0.01;2.27;61.03;10.31;98.98;22;18.13
50.09881;18.47511;2005;245;0;1.95;57.89;7.57;99.33;21.56;15.87
50.09881;18.47511;2005;246;0;1.61;63.81;9.85;99.71;18.14;16.74
50.09881;18.47511;2005;247;0;0.84;56.39;9.2;99.66;15.88;18.01
50.09881;18.47511;2005;248;0;1.25;59.31;9.97;99.27;19.44;18.07
50.09881;18.47511;2005;249;0;2.09;61.48;10.67;98.91;19.08;18.19
50.09881;18.47511;2005;250;0;3.35;61.7;10.84;98.76;19.37;18.32
50.09881;18.47511;2005;251;0;2.87;65.35;12.55;98.84;18.5;19.21
50.09881;18.47511;2005;252;0;3.6;61.79;13.16;98.5;17.14;20.74
50.09881;18.47511;2005;253;0.13;3;67.34;14.16;98.08;11.66;20.45
50.09881;18.47511;2005;254;1.31;1.68;74.65;14.91;98.01;11.02;19.51
50.09881;18.47511;2005;255;3.26;2.18;78.83;15.32;98.16;11.92;19.06
50.09881;18.47511;2005;256;5.8;2.19;78.72;12.43;99.09;8.06;16.25
50.09881;18.47511;2005;257;0;1.82;64.35;8.98;99;13.36;15.69
50.09881;18.47511;2005;258;0.64;2.83;71.7;11.8;98.44;10.12;16.93
50.09881;18.47511;2005;259;9.5;4.44;80.38;13.35;97.41;6.12;16.78
50.09881;18.47511;2005;260;6.2;2.95;80.15;6.79;98.39;5.04;10.11
50.09881;18.47511;2005;261;0.01;3.09;61.53;3.29;99.44;13.9;10.37
50.09881;18.47511;2005;262;0;3.4;60.21;2.08;99.46;16.09;9.43
50.09881;18.47511;2005;263;0.02;2.87;57.99;1.58;99.19;14.33;9.48
50.09881;18.47511;2005;264;0.04;2.47;62.08;3.43;99.31;13.21;10.4
50.09881;18.47511;2005;265;0;2.41;66.78;6;99.29;15.55;12.05
50.09881;18.47511;2005;266;0.02;1.57;66.99;7.45;99.05;14.94;13.47
50.09881;18.47511;2005;267;0;0.83;58.05;7.36;98.9;14.04;15.57
50.09881;18.47511;2005;268;0;1.34;62.93;9.02;98.79;13.5;16.11
50.09881;18.47511;2005;269;0.1;2.08;74.75;11.36;99.06;12.1;15.8
50.09881;18.47511;2005;270;0.45;1.96;76.34;11.25;99.14;11.12;15.36
50.09881;18.47511;2005;271;0.25;2.29;74.81;9.57;99.01;10.84;13.95
50.09881;18.47511;2005;272;6.97;1.51;91.68;10.72;98.63;3.85;12.02
50.09881;18.47511;2005;273;1.32;2.77;81.93;6.7;98.87;5.18;9.63
50.09881;18.47511;2005;274;0.3;1.43;81.98;6.55;98.83;5.76;9.45
50.09881;18.47511;2005;275;0.25;1.43;73.3;6.33;98.69;10.44;10.98
50.09881;18.47511;2005;276;1.26;1.49;89.58;11.21;99.39;5.9;12.9
50.09881;18.47511;2005;277;0.11;2.55;82.28;11;99.62;7.74;13.98
50.09881;18.47511;2005;278;0.05;2.59;72.84;8.65;99.73;12.53;13.4
50.09881;18.47511;2005;279;0.04;2.15;75.71;8.8;99.73;9.83;12.96
50.09881;18.47511;2005;280;0.05;1.53;72.67;8.38;99.77;9.58;13.18
50.09881;18.47511;2005;281;0;1.63;65.73;7.03;99.55;11.27;13.31
50.09881;18.47511;2005;282;0;1.72;62.81;5.33;99.63;11.99;12.21
50.09881;18.47511;2005;283;0;1.5;67.64;6.47;99.83;12.06;12.27
50.09881;18.47511;2005;284;0;1.62;67.78;6.15;99.71;11.59;11.92
50.09881;18.47511;2005;285;0;1.37;64.25;5.06;99.51;11.7;11.58
50.09881;18.47511;2005;286;1.13;0.76;80.21;6.21;99.14;4.68;9.44
50.09881;18.47511;2005;287;0.51;0.95;80.28;5.49;99.57;4.14;8.69
50.09881;18.47511;2005;288;0;2.11;74.23;4.85;99.73;8.24;9.2
50.09881;18.47511;2005;289;0.99;3.4;84.13;3.03;99.55;4.54;5.55
50.09881;18.47511;2005;290;0.45;3.33;80.85;2.34;99.53;3.38;5.38
50.09881;18.47511;2005;291;0.07;2.02;82.02;1.16;99.53;1.84;3.93
50.09881;18.47511;2005;292;0;1.35;70.97;0.51;99.42;10.44;5.33
50.09881;18.47511;2005;293;0;3.15;70;1.39;98.82;8.96;6.46
50.09881;18.47511;2005;294;0.03;3.44;82.41;6.19;98.33;7.49;9.12
50.09881;18.47511;2005;295;0.11;4.21;82.52;8.68;97.98;5.65;11.53
50.09881;18.47511;2005;296;0.8;4.05;82.66;9.85;98.2;5.36;12.7
50.09881;18.47511;2005;297;1.5;2.25;80.28;7.18;98.87;5.94;10.47
50.09881;18.47511;2005;298;0.28;4.98;80.98;8.72;98.54;4.1;11.88
50.09881;18.47511;2005;299;0.04;4.15;71.83;7.61;98.62;6.12;12.59
50.09881;18.47511;2005;300;0;1.85;81.72;7.68;99.34;6.8;10.66
50.09881;18.47511;2005;301;0;2.95;68.34;1.47;99.74;8.5;7.16
50.09881;18.47511;2005;302;0;2.01;61.15;-1.11;99.61;8.6;5.88
50.09881;18.47511;2005;303;0;2.65;71.9;0.48;99.47;8.35;5.1
50.09881;18.47511;2005;304;0;2.96;68.79;-1.31;99.3;8.17;3.87
50.09881;18.47511;2005;305;0;3.23;64.31;-1.33;99.08;8.28;4.81
50.09881;18.47511;2005;306;0.04;1.33;85.47;3.46;99.13;3.74;6
50.09881;18.47511;2005;307;0;2.97;83.67;4.39;99.2;5.26;6.97
50.09881;18.47511;2005;308;0;2.8;70.84;2.47;99.08;5.94;7.4
50.09881;18.47511;2005;309;0.96;2.42;84.03;4.06;99.2;2.92;6.66
50.09881;18.47511;2005;310;0.95;1.15;90.21;5.01;99.87;4.61;6.49
50.09881;18.47511;2005;311;2.27;1.47;89.12;5.53;99.56;1.84;7.18
50.09881;18.47511;2005;312;0;1.07;90.12;4.09;99.85;3.56;5.56
50.09881;18.47511;2005;313;0.05;1.89;90.96;3.41;99.58;6.62;4.75
50.09881;18.47511;2005;314;0.12;1.87;96.63;3.11;99.91;3.46;3.62
50.09881;18.47511;2005;315;0.07;2.05;83.3;4.6;99.77;4.43;7.26
50.09881;18.47511;2005;316;0.01;3.3;86.45;2.43;99.22;5.76;4.46
50.09881;18.47511;2005;317;0.02;2.01;88.9;1.63;99.33;2.7;3.26
50.09881;18.47511;2005;318;0.05;3.07;86.07;1;99.44;4;3.1
50.09881;18.47511;2005;319;0.11;5.37;82.53;0.46;97.95;5.69;3.13
50.09881;18.47511;2005;320;2.28;3.12;90.18;1.75;96.76;3.49;3.2
50.09881;18.47511;2005;321;1.63;2.83;86.05;-1.4;97.31;4.75;0.75
50.09881;18.47511;2005;322;1.2;1.31;91.69;-2.31;98.41;4.68;-1.16
50.09881;18.47511;2005;323;2.61;2.39;88.21;-3.25;99.11;3.82;-1.62
50.09881;18.47511;2005;324;1.36;1.77;86.24;-2.89;99.2;4.57;-0.95
50.09881;18.47511;2005;325;3.24;2.59;94.23;-2.24;99.15;2.63;-1.42
50.09881;18.47511;2005;326;2.34;2.97;88.45;-4.11;99.72;1.76;-2.57
50.09881;18.47511;2005;327;0.03;1.1;85.31;-6.21;100.11;4.86;-4.28
50.09881;18.47511;2005;328;0.08;1.25;85.73;-7.58;98.66;3.24;-5.87
50.09881;18.47511;2005;329;0.14;3.17;88.04;-4.66;96.78;5.08;-3.08
50.09881;18.47511;2005;330;6.6;2.01;93.66;-2.16;96.93;1.76;-1.2
50.09881;18.47511;2005;331;12.52;1.88;96.07;0.06;96.45;1.48;0.66
50.09881;18.47511;2005;332;0.06;3.12;91.44;-5.71;97.01;4.43;-4.54
50.09881;18.47511;2005;333;0.12;2.75;91.57;-4.79;97.77;4.54;-3.63
50.09881;18.47511;2005;334;2.61;1.32;94.88;-5.03;98.06;4.18;-4.27
50.09881;18.47511;2005;335;0.02;1.22;95.42;-5.74;98.53;2.88;-5.14
50.09881;18.47511;2005;336;0.12;1.53;94.62;-7.29;98.09;1.98;-6.68
50.09881;18.47511;2005;337;1.17;2.34;97.88;-3.12;97.58;2.63;-2.51
50.09881;18.47511;2005;338;0.06;2.72;95.94;-1.47;97.59;5.08;-0.89
50.09881;18.47511;2005;339;3.94;2.38;97.07;0.52;97.27;2.88;0.94
50.09881;18.47511;2005;340;15.69;2.68;96.68;-0.79;97.13;2.38;-0.33
50.09881;18.47511;2005;341;13.56;4.4;96;-0.23;97.44;2.02;0.31
50.09881;18.47511;2005;342;1.89;2.75;95.77;0.03;98.37;2.7;0.6
50.09881;18.47511;2005;343;0.73;2.28;96.63;-4.73;99.85;2.41;-4.04
50.09881;18.47511;2005;344;0.05;0.7;86.52;-8.41;100.85;2.81;-6.72
50.09881;18.47511;2005;345;0.2;2.49;94.62;-6.45;100.51;3.74;-5.56
50.09881;18.47511;2005;346;0.51;2.71;93.65;-2.68;99.85;4.32;-1.73
50.09881;18.47511;2005;347;0.33;1.49;97.38;-1.91;99.67;2.84;-1.45
50.09881;18.47511;2005;348;0.51;1.4;96.77;-1.96;99.02;1.37;-1.4
50.09881;18.47511;2005;349;2.36;4.57;94.58;-1.02;97.64;2.02;-0.17
50.09881;18.47511;2005;350;10.5;6.89;92.48;-0.17;95.68;1.8;0.9
50.09881;18.47511;2005;351;0.93;4.09;90.7;-4.28;96.45;3.17;-3
50.09881;18.47511;2005;352;2.61;4;89.2;-5.01;97.7;3.64;-3.57
50.09881;18.47511;2005;353;0.48;2.74;90.43;-6.03;98.69;4.61;-4.86
50.09881;18.47511;2005;354;7.43;4.28;94.79;-1.43;98.63;1.98;-0.63
50.09881;18.47511;2005;355;0.5;2.77;91.94;-6.45;99.54;2.99;-5.38
50.09881;18.47511;2005;356;4.6;3.62;95.87;-1.2;99.03;2.59;-0.52
50.09881;18.47511;2005;357;2.26;2.27;97.35;-0.4;99.09;2.66;0.01
50.09881;18.47511;2005;358;4.3;3.97;95.48;-0.07;98.47;2.2;0.6
50.09881;18.47511;2005;359;1.88;3.25;93.62;-1.92;98.3;3.28;-0.89
50.09881;18.47511;2005;360;0.06;2.42;90.83;-7.93;98.12;4.68;-6.86
50.09881;18.47511;2005;361;0.96;2.48;89.38;-8.56;98.04;2.81;-7.27
50.09881;18.47511;2005;362;7.37;2.38;91.92;-6.39;97.23;1.48;-5.47
50.09881;18.47511;2005;363;0.88;2.74;87.34;-9.01;98.07;4.21;-7.67
50.09881;18.47511;2005;364;16.92;4.07;89.2;-7.57;98.14;1.04;-6.4
50.09881;18.47511;2005;365;2.14;5.02;88.85;-8.71;97.6;1.37;-7.6
50.09881;18.47511;2006;1;4.97;2.13;95.18;-1.47;97.74;2.27;-0.72
50.09881;18.47511;2006;2;5.88;2.24;97.24;-1.1;98.18;1.19;-0.73
50.09881;18.47511;2006;3;10.61;2.81;95.56;-3.27;98.89;2.27;-2.73
50.09881;18.47511;2006;4;2.74;2.13;96.04;-4.17;99.51;2.92;-3.64
50.09881;18.47511;2006;5;0.09;3.39;93.05;-6.12;99.47;3.02;-5.38
50.09881;18.47511;2006;6;0.14;2.51;91.64;-7.78;99.5;2.12;-6.99
50.09881;18.47511;2006;7;0.06;2.23;90.26;-10.86;99.99;4;-10.03
50.09881;18.47511;2006;8;0.01;0.98;85.14;-13.46;100.41;4.14;-12.28
50.09881;18.47511;2006;9;0;1.11;72.96;-12.55;100.27;4.72;-9.18
50.09881;18.47511;2006;10;0;1.18;75.05;-9.7;99.98;5.4;-5.96
50.09881;18.47511;2006;11;0.01;1.85;91.45;-8.06;99.76;5.58;-7.02
50.09881;18.47511;2006;12;0.27;1.5;95.86;-7.67;100.17;3.89;-7
50.09881;18.47511;2006;13;0.16;1;95.87;-6.11;100.55;3.42;-5.63
50.09881;18.47511;2006;14;0.06;1.29;91.46;-10.58;100.34;3.74;-9.97
50.09881;18.47511;2006;15;0;2.74;90.25;-11.19;100.11;5.87;-10.37
50.09881;18.47511;2006;16;0;2.68;88.9;-12.01;99.5;6.34;-11.11
50.09881;18.47511;2006;17;0.14;4.17;90.38;-10.32;98.56;5.47;-9.3
50.09881;18.47511;2006;18;5.42;4.14;94.6;-4.37;97.04;2.09;-3.56
50.09881;18.47511;2006;19;0.49;2.63;88.63;-11.14;98.97;2.56;-10.25
50.09881;18.47511;2006;20;1.95;2.49;93.13;-9.77;99.05;2.2;-8.89
50.09881;18.47511;2006;21;3.24;3.99;95.11;-2.18;98.27;2.45;-1.31
50.09881;18.47511;2006;22;0.57;3.37;84.12;-19.73;100.19;5.22;-19.11
50.09881;18.47511;2006;23;0.01;2.08;78.48;-25.75;101.27;5.54;-25.35
50.09881;18.47511;2006;24;0;1.95;87.43;-20.83;100.89;6.19;-19.96
50.09881;18.47511;2006;25;0;5.3;82.31;-14.97;99.4;4.46;-13.69
50.09881;18.47511;2006;26;0;2.64;83.14;-14.14;99.23;4.72;-12.83
50.09881;18.47511;2006;27;0;2;83.52;-14.51;99.67;7.67;-13.09
50.09881;18.47511;2006;28;0;1.76;87.95;-14.64;99.78;7.7;-13.72
50.09881;18.47511;2006;29;0.04;1.09;93.78;-11.5;99.96;3.78;-10.79
50.09881;18.47511;2006;30;0.17;1.55;93.41;-7.5;99.65;3.49;-6.79
50.09881;18.47511;2006;31;0.36;2.45;94.58;-7.02;99.11;2.12;-6.27
50.09881;18.47511;2006;32;0.05;2.17;93.14;-8.67;98.99;6.52;-7.84
50.09881;18.47511;2006;33;0.14;2.03;91.32;-9.18;98.64;4.14;-8.31
50.09881;18.47511;2006;34;0.52;1.81;93.74;-7.86;98.57;4.39;-7.15
50.09881;18.47511;2006;35;0.99;2.64;94.2;-7.95;98.99;3.06;-7.19
50.09881;18.47511;2006;36;0.06;0.92;87.08;-14.73;99.76;6.52;-13.82
50.09881;18.47511;2006;37;0.22;1.4;88.83;-12.86;99.53;6.95;-12.12
50.09881;18.47511;2006;38;9.14;5.7;97.97;-7.16;97.99;3.24;-6.25
50.09881;18.47511;2006;39;2.63;3.88;95.45;-0.14;97.21;3.42;0.48
50.09881;18.47511;2006;40;1.05;3.26;94.48;-1.09;96.97;5.33;-0.3
50.09881;18.47511;2006;41;1.94;1.79;94.9;-3.52;97.51;5.51;-2.75
50.09881;18.47511;2006;42;3.82;2.96;94.26;-4.71;98.89;4;-4
50.09881;18.47511;2006;43;1.46;2.47;92.55;-5.8;99.12;5.18;-4.96
50.09881;18.47511;2006;44;1.37;2.08;93.18;-5.37;99.03;3.38;-4.51
50.09881;18.47511;2006;45;0.64;1.34;94.59;-3.93;99.04;5.15;-3.2
50.09881;18.47511;2006;46;0.67;3.73;92.46;-4.97;98.25;10.19;-3.94
50.09881;18.47511;2006;47;2.92;3.82;93.46;-2.62;96.6;3.92;-1.72
50.09881;18.47511;2006;48;2.89;2.88;96.3;-1.75;96.55;3.64;-1.18
50.09881;18.47511;2006;49;0.03;3.44;94.73;-1.84;97.38;10.26;-1
50.09881;18.47511;2006;50;3.38;2.4;95.88;-0.65;97.62;10.19;-0.04
50.09881;18.47511;2006;51;4.09;1.47;95.32;-1.27;97.57;4.18;-0.5
50.09881;18.47511;2006;52;3.81;2.43;96.34;-0.71;98.02;3.49;-0.16
50.09881;18.47511;2006;53;0.59;2.87;93.93;-3.59;98.91;2.63;-2.79
50.09881;18.47511;2006;54;0.11;1.28;86.15;-7.01;99.17;6.26;-5.25
50.09881;18.47511;2006;55;0.02;4.44;91.39;-7.02;99.31;12.96;-5.9
50.09881;18.47511;2006;56;0.32;2.73;92.61;-8.78;98.58;8.17;-7.92
50.09881;18.47511;2006;57;0.66;2.27;89.93;-8.35;98.12;6.77;-7.37
50.09881;18.47511;2006;58;0.41;1.64;85.05;-10.15;98.24;9.25;-8.5
50.09881;18.47511;2006;59;0;3.02;87.31;-10.58;97.8;11.41;-9.04
50.09881;18.47511;2006;60;0.49;3.32;92.78;-7.34;97.05;9.5;-5.99
50.09881;18.47511;2006;61;0.05;2.97;87.08;-7.16;97.37;14.33;-5.45
50.09881;18.47511;2006;62;2.61;3.01;92.34;-5.72;97.12;12.38;-4.35
50.09881;18.47511;2006;63;3.56;3;90.39;-2.76;96.43;5.72;-1.35
50.09881;18.47511;2006;64;0.18;1.23;87.06;-6.1;97.13;8.17;-4.31
50.09881;18.47511;2006;65;0.14;2.53;83.42;-8.8;97.84;13.21;-6.59
50.09881;18.47511;2006;66;1.25;1.4;92.81;-6.45;98.26;11.52;-5.21
50.09881;18.47511;2006;67;0.08;1.29;85.64;-8.25;98.44;15.98;-6.45
50.09881;18.47511;2006;68;5.28;4.41;92.46;-4.56;97.09;7.09;-3.25
50.09881;18.47511;2006;69;0.86;2.16;95.61;-0.01;97;6.8;0.6
50.09881;18.47511;2006;70;0.95;1.21;95.29;-2.12;97.2;10.01;-1.43
50.09881;18.47511;2006;71;0.26;3.44;88.16;-6.78;98.61;10.8;-5.36
50.09881;18.47511;2006;72;0.97;4.12;87.43;-8.29;99.69;13.14;-6.79
50.09881;18.47511;2006;73;1.94;3.63;90.94;-5.66;99.37;8.75;-4.57
50.09881;18.47511;2006;74;0.37;1.75;92.29;-4.5;99.04;10.84;-3.47
50.09881;18.47511;2006;75;2.4;1.76;95.26;-3.62;99.1;9;-2.88
50.09881;18.47511;2006;76;1.2;1.9;94.23;-2.42;99;7.16;-1.63
50.09881;18.47511;2006;77;0.54;1.18;94.2;-2.21;98.81;8.24;-1.38
50.09881;18.47511;2006;78;0.09;2.3;89.4;-2.64;98.18;14.18;-1.13
50.09881;18.47511;2006;79;0.11;1.64;90.06;-2.12;97.83;10.26;-0.66
50.09881;18.47511;2006;80;0.04;1.75;79.22;-2.71;97.73;14.04;0.43
50.09881;18.47511;2006;81;1.1;1.41;87.6;-1.87;97.67;6.12;-0.05
50.09881;18.47511;2006;82;0.02;2.88;78.07;-4.55;98.24;18.5;-1.32
50.09881;18.47511;2006;83;0;2.89;73.27;-5.08;98.31;18.54;-0.89
50.09881;18.47511;2006;84;1;4.71;86.61;-0.11;97.94;7.85;2.06
50.09881;18.47511;2006;85;3.97;3.82;95.34;3.38;98.2;8.42;4.17
50.09881;18.47511;2006;86;2.1;3.76;96.39;5.98;97.96;6.95;6.62
50.09881;18.47511;2006;87;11.67;2.12;94.51;6.77;97.52;9.29;7.65
50.09881;18.47511;2006;88;13.22;2.97;96.23;3.92;97.46;4.64;4.52
50.09881;18.47511;2006;89;0.22;3.11;84.64;3.65;98.06;18.14;6.1
50.09881;18.47511;2006;90;3.86;4.37;87.75;6.77;97.56;7.52;8.77
50.09881;18.47511;2006;91;2.06;3.2;86.27;6.39;98.16;10.87;8.59
50.09881;18.47511;2006;92;0.91;2.3;82.23;5.87;98.22;12.17;8.77
50.09881;18.47511;2006;93;0.79;2.43;81.85;5.17;98.23;9.58;8.08
50.09881;18.47511;2006;94;0.18;2.13;77.02;1.88;98.34;11.16;5.59
50.09881;18.47511;2006;95;10.67;2.16;92.14;0.65;97.86;4.64;1.77
50.09881;18.47511;2006;96;0.27;2.1;79.23;-1.49;98.24;9.36;1.72
50.09881;18.47511;2006;97;0;1.02;68.91;-2.08;98.55;18.76;3.05
50.09881;18.47511;2006;98;0;2.55;68.12;-0.12;98.37;19.58;5.44
50.09881;18.47511;2006;99;0.87;3.58;77.91;4.07;98.12;13.46;7.81
50.09881;18.47511;2006;100;10.24;3.2;90.12;5.13;98;7.45;6.7
50.09881;18.47511;2006;101;4.74;3.74;89.83;1.53;98.04;3.2;3.05
50.09881;18.47511;2006;102;0.1;1.74;78.33;0.77;98.01;11.12;4.25
50.09881;18.47511;2006;103;0.09;2.59;78.98;2.14;97.87;10.76;5.51
50.09881;18.47511;2006;104;2.24;3.97;80.26;3.52;97.76;9.68;6.66
50.09881;18.47511;2006;105;0.36;2.5;72.07;3.04;98.51;15.8;7.75
50.09881;18.47511;2006;106;0.67;2.87;80.84;7.26;97.8;8.5;10.62
50.09881;18.47511;2006;107;2.2;2.64;80.38;7.56;97.96;10.51;10.79
50.09881;18.47511;2006;108;1.02;1.4;85.49;6.89;98.27;10.4;9.2
50.09881;18.47511;2006;109;0.01;1.68;76.35;6.04;98.49;16.2;9.99
50.09881;18.47511;2006;110;0.15;1.2;71.9;6.49;98.51;16.09;11.42
50.09881;18.47511;2006;111;0;0.99;66.44;6.64;98.77;17.06;12.77
50.09881;18.47511;2006;112;0.04;1.27;66.6;7.48;98.56;18.18;13.6
50.09881;18.47511;2006;113;1.68;1.31;71.99;8.72;98.45;16.56;13.85
50.09881;18.47511;2006;114;0.42;1.12;72.38;9.3;98.81;19.76;14.19
50.09881;18.47511;2006;115;1.26;0.89;67.81;10.01;98.79;17.86;15.98
50.09881;18.47511;2006;116;0.78;1.02;71.33;10.69;98.59;18.9;15.89
50.09881;18.47511;2006;117;0.12;1.81;70.63;8.15;98.43;23;13.41
50.09881;18.47511;2006;118;3.49;2.42;71.47;7.21;98.12;18.72;12.28
50.09881;18.47511;2006;119;20.99;2.67;92.26;5.04;97.98;3.42;6.24
50.09881;18.47511;2006;120;3.57;1.46;90.03;5.18;98.37;5.72;6.72
50.09881;18.47511;2006;121;9.76;1.76;90.21;6.62;98.3;5.33;8.14
50.09881;18.47511;2006;122;0.49;2.4;82.63;7.06;98.87;15.77;9.93
50.09881;18.47511;2006;123;0.6;1.58;73.87;8.14;99.31;22.97;12.68
50.09881;18.47511;2006;124;1.35;1.42;72.86;8.96;99.59;18.94;13.76
50.09881;18.47511;2006;125;0.04;2.24;65.84;7.35;99.64;20.34;13.63
50.09881;18.47511;2006;126;0.45;2.98;75.49;8.43;99.33;18.97;12.67
50.09881;18.47511;2006;127;0.3;2.14;77.66;8.86;99.15;17.53;12.68
50.09881;18.47511;2006;128;0.2;1.85;70.94;8.48;98.74;19.66;13.67
50.09881;18.47511;2006;129;0.41;1.67;68.95;8.36;98.44;18.22;14.02
50.09881;18.47511;2006;130;0.08;2.63;70.3;5.89;98.31;17.35;11.1
50.09881;18.47511;2006;131;0;1.67;60.34;5.73;98.61;20.23;13.27
50.09881;18.47511;2006;132;0;1.71;57.67;6.77;98.81;26.64;15.17
50.09881;18.47511;2006;133;0.73;3.11;73.37;10.29;98.59;20.16;15.29
50.09881;18.47511;2006;134;2.43;2.65;80.95;10.79;98.59;12.92;13.99
50.09881;18.47511;2006;135;0.26;1.02;65.21;6.51;99.04;21.49;12.91
50.09881;18.47511;2006;136;3.6;3.02;75.07;11.49;98.48;17.03;16.14
50.09881;18.47511;2006;137;1.68;2.26;81.93;11.64;98.55;12.89;14.69
50.09881;18.47511;2006;138;3.66;2.9;76.27;11.72;98.48;18.25;16
50.09881;18.47511;2006;139;6.15;2.51;77.63;11.75;97.97;15.23;15.71
50.09881;18.47511;2006;140;1.43;3.51;73.68;9.8;97.67;15.48;14.46
50.09881;18.47511;2006;141;0.47;4.33;73.05;9.44;97.7;16.78;14.2
50.09881;18.47511;2006;142;0.04;3.31;76.87;12.15;97.98;28.48;16.36
50.09881;18.47511;2006;143;0.43;2.78;71.28;10.97;98.36;14.8;16.23
50.09881;18.47511;2006;144;0.11;1.36;67;6.74;98.97;8.82;12.72
50.09881;18.47511;2006;145;0.23;2.88;65.88;6.36;98.79;18.14;12.57
50.09881;18.47511;2006;146;1.91;3.17;71.01;7.01;98.64;12.49;12.2
50.09881;18.47511;2006;147;3.3;1.81;75.94;8.27;98.58;11.34;12.45
50.09881;18.47511;2006;148;4.3;4.02;76.13;9.44;97.97;10.76;13.71
50.09881;18.47511;2006;149;4.1;2.76;71.04;6.16;97.93;17.35;11.25
50.09881;18.47511;2006;150;9.48;2.39;83.71;7.05;97.31;10.4;9.65
